words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
cannon,0.3036619311330291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gherkin,0.30222153300770943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mango,0.3021792872531762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buttercup,0.3021538214734685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raspberry,0.30203756997385206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowbar,0.30203602157600107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scalpel,0.30191567675375347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olive,0.30107181436838815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyacinth,0.3010104713233359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
termite,0.300711817645724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heart,0.3002267327775325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slippers,0.3002197583076588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetsuit,0.3001970754983536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet_potato,0.3001791558306079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.29992327521865314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scallop,0.2997167449087703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayonet,0.29964209641428663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ball,0.29878586677930663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oyster,0.29843332469455813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coat,0.2977923616971167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaweed,0.2970375537551422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unicycle,0.2964053629746771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herring,0.2964029527952762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brussel_sprouts,0.2963379506836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celery,0.2948879127951921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deckchair,0.29470862563767725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cork,0.2935878131527666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leek,0.2931784424440923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mug,0.29202976819584325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chestnut,0.29170119013869206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeep,0.29133128104236256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tricycle,0.2909449442714743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partridge,0.29040945510001487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayak,0.28976547451093054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whistle,0.28937363695303836,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
hawk,0.28926153121924075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garlic,0.28919927941324036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banjo,0.28911496553891974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asparagus,0.2882967738063426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick,0.28776287288631774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orange,0.2875527294983051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strawberry,0.28741976612441655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bean,0.28726033665824513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pliers,0.28570669261718606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.28552152134907277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robe,0.28547689047930513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trousers,0.2848642051157685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satchel,0.28444736701000983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potato,0.28437383752519185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hook,0.28424065992131753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avocado,0.2840933612561425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemon,0.28362474434329077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ring,0.2835068457282405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artichoke,0.28285656525158537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sledge,0.282512871684053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biscuit,0.2822739340880419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canary,0.28227263164157124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fork,0.2819647359195041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sardine,0.2819388496257954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bag,0.28187965009647753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabbage,0.2815862660613979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onion,0.281320972090007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicycle,0.28091252598995237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elm,0.28065691875302373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cauliflower,0.27905507146145153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,0.2786993339953079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dagger,0.2783280207802157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flea,0.2779755522986048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.277326757804722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aubergine,0.2768366747569245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiwi_fruit,0.2766394148383597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mat,0.27656700021105074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbow,0.2765058265950716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peas,0.27614756795661843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organ,0.27605240477250703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spade,0.27598714893183596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grenade,0.27555475950248387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg,0.2751749633656791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pine,0.27509598965142623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,0.2750814147729186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.2750066164212514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tray,0.2744980587887548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bikini,0.2743622910885406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scissors,0.2741762060958437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syringe,0.273937425342439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonica,0.27331986852587575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermometer,0.2730704446322486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trowel,0.27306746607063775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harp,0.27265984313793223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarf,0.2726257776048098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunflower,0.2726034192371004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knickers,0.2724961299743365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0.2724211766592358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coin,0.27185411369280843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladle,0.2717781701106387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
violin,0.2717099565153164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongs,0.27114440799423034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bra,0.2709160828426301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boomerang,0.26969678863286356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moped,0.2695731715424364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pram,0.26955020189788725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boat,0.2693509106823825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sycamore,0.2690909537963221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fir,0.2681022387670071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandpaper,0.26780031695555206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawl,0.267327715527546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigar,0.26707264967518585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balloon,0.2663586639506135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloves,0.265905034254847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apricot,0.2654943716451376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mackerel,0.26520539251109015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marble,0.265043852030429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colander,0.2647807846863406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eucalyptus,0.2635675135731158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tights,0.2629778871785994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tangerine,0.2625167648605382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucket,0.26174298316624556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sultana,0.26158917343645355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piano,0.2612169446313497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broccoli,0.2604289654737739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandals,0.25974993478627295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dresser,0.2596890276163329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lettuce,0.2589153849474072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelbarrow,0.2588484592997349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0.2587015444897202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trombone,0.258657951878454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoyo,0.2581578969060091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strainer,0.2579754719919484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lipstick,0.2578498614538447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistol,0.2573836999568915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geranium,0.25709034882500004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typewriter,0.25707390990386614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone,0.256154109845594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowl,0.2560374346153443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cod,0.2557609600168582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grape,0.25572153175516876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pansy,0.2556657328223095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelchair,0.2556595809582111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nail,0.25562939867347223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bow,0.25501530794076643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fence,0.25418805356834495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glider,0.2541831730758174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueberry,0.2541781650814198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bracelet,0.2533987013604543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolls_royce,0.25317809134743613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hose,0.2524939934477557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camera,0.2524318215854191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bell,0.2520248423529721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flounder,0.25138467007590515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blouse,0.2509057165671513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belt,0.2505907456565658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speedboat,0.24999431807466121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallet,0.2499535963353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flannel,0.24901470057691993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glue,0.2486040740619155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saxophone,0.24840786489590028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin,0.24802650490963526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nut,0.24798321914429397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nectarine,0.24739468304615186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kettle,0.24715688067004088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porsche,0.2468722263459025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tulip,0.24632323474605697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
houseboat,0.2459846630617509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swing,0.2459098613188539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screw,0.24428033058822968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catapault,0.2440380909568131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rifle,0.2435183106098573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cart,0.24334010176432044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shovel,0.24260594273950564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnip,0.2420127979413685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rice,0.2417134202569626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.24136243164663052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washing_machine,0.24081743530669766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mirror,0.24004044311128245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0.23994176710438186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes,0.23989314392577013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fridge,0.23985442972302295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamp,0.23838102731494465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut,0.23781383230801081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armchair,0.23764484904502492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goggles,0.23756013361400252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scythe,0.2374250586148361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french_horn,0.23736949294424253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock,0.2370585775473677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boots,0.2366627390456821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gong,0.23631642853161128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brush,0.23548307206915736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cello,0.23509103852929553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oak,0.2350805327113211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comb,0.23502712213340346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuba,0.23498767307912877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castle,0.23466799580821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheel,0.23465738650589277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nail_polish,0.2337537196817201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basin,0.23367999936326542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chisel,0.23366089962268607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.23316060944757822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daffodil,0.2324429312602329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cap,0.23216629578606976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ketchup,0.23171672629306272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marigold,0.23146220346437396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorry,0.23134482271814782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
button,0.23115200643770345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
razor,0.23095426721972895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tugboat,0.23094097523405707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn,0.23067857265712965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accordion,0.2306445641380356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
birch,0.2302243742986557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napkin,0.23009262433142091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dress,0.23002295734733338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parka,0.22981543933339416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toaster,0.22961277996773805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0.22955659206956158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
car,0.2293744604976252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whip,0.22904637202419725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buggy,0.22880456002494312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
badge,0.2285686288249411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0.22837955858257744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soup,0.2278671375681082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tractor,0.22680747066334664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0.22606788248019682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hammer,0.22596885900727723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanner,0.2254118607751411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grater,0.22513921154966382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,0.2250802475846164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.22447792444155473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
window,0.2241518072556233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsley,0.22377571208353303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinghy,0.2229340044319904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cup,0.22277348513638534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flip_flops,0.22232226694675467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhubarb,0.2218516373116063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trumpet,0.22175393814008956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweater,0.22161078956584399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cradle,0.22138182628185954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earmuffs,0.22063792781291813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skirt,0.22003532882356686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolate,0.2196685957725476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gun,0.21964968360105033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank,0.2196344912299537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lime,0.2195447428136595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swimsuit,0.2183361137822345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blender,0.21829716834736013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bath,0.2166388372797034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mittens,0.216430110744056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bagpipes,0.2160845305312825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0.21553014478711519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stove,0.21546531494175172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trolley,0.21369964054827947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raisin,0.20984866690847181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revolver,0.20957552773749918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tent,0.2086141800157335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarinet,0.2082440405650144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poison,0.20789326487756368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spinach,0.20777965126365128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truck,0.20751260988085551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oven,0.20729838720834243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carnation,0.20726059351460607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bin,0.20633088280023293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gown,0.20587618540314126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bridge,0.20536001099703843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helicopter,0.20456363256477947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currant,0.20437270716057165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruler,0.20434006629036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandy,0.2042696982437842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prune,0.2029421872497229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pie,0.20231719525192512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barge,0.2017101268472419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigarette,0.20127007321033175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basket,0.20112337268974065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submarine,0.2003024767394705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyramid,0.2000332052661875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cherry,0.19974159567265812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desk,0.1979201314405638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milk,0.1969172275990766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yacht,0.19448355385668512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bolts,0.193967442785193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockings,0.19394295302241488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
