words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
pigeon,0.2987008956635459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock,0.29795708685646916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clam,0.29770238227458673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tractor,0.2971379463224434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheel,0.2966204529282732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel,0.29588620766617413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.29539065023798394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0.29536343923513103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rat,0.29512190309910036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lipstick,0.29427344171914815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buzzard,0.2939267025565018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
badge,0.29362939778950536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyramid,0.29290940419225486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldfish,0.2929092930809446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayak,0.29216813092504584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonica,0.2914055379047295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camel,0.2908271775402337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snail,0.2907448946068345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drum,0.2906263928080759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandals,0.29031917437402566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trousers,0.28981459262478293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nut,0.28922152820116137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garlic,0.28895077588440343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsley,0.2885976570303571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duck,0.28851825342575776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pear,0.28850970388811126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falcon,0.2884475394982057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budgie,0.2881043099573171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dressing_gown,0.28794913072511796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butterfly,0.28776267555181223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magpie,0.2876117362380315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeep,0.2868668835578451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nail_polish,0.28643996131451416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donkey,0.2862205895343794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leek,0.28611310099766607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hair,0.2859400899525988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemon,0.2852010771916425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
octopus,0.28412575448643096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
microwave,0.2821576509063612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speedboat,0.2800243701931854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raccoon,0.27992760665747296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pram,0.27991063852082654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerbil,0.2795732072919369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buggy,0.2794500498161119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basket,0.2793581733419026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
violin,0.2792635640937717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamster,0.27887076810410244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buckle,0.2771554696019379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whale,0.2768760246320483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.27636737063829175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0.2762094039564822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicycle,0.2761196525861792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crab,0.2759787322425939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eagle,0.275252685669788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eel,0.27518593969546606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leotard,0.27428330730551953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jellyfish,0.2730485911798976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seahorse,0.2716302141793009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boots,0.2711372617408042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandy,0.2709452749225487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grasshopper,0.27086466807544707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clamp,0.27072311808737115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chipmunk,0.270488781627213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shark,0.27043528312418885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.26996917593662295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flannel,0.26990482583455244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrel,0.2694928734074029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutch,0.269218108429961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desk,0.2688239327241878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oak,0.26871946934000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
window,0.2686597409738358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kettle,0.26844991063030593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tricycle,0.2683283392459338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pie,0.2683270083742153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soup,0.268141880927537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bomb,0.2680400795286139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table,0.2679880042064594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fern,0.2679739606479908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bell,0.267907593219708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mussel,0.2678824792743788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beetle,0.26782664032338976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,0.2677657181195457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dove,0.26694406250955544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biscuit,0.26633574051672426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minnow,0.2662191413102619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piano,0.266174557290069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moss,0.2651159165860971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gate,0.2646800023955417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olive,0.2646196083868997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cup,0.2642238651835872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetsuit,0.2638729305264454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celery,0.26296821507067014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wren,0.262612949861202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carnation,0.2625313815646487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hummingbird,0.26248966364069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladybird,0.2622659034701617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asparagus,0.26217193686590257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana,0.26212047972079056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harp,0.26163867464079926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daisy,0.26151229572645557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mushroom,0.2613668445278704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tights,0.26134332163400037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelchair,0.26120455748219185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prawn,0.2607284590397315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butter,0.2607144317018854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puppet,0.26008331402046936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fence,0.2595130728360155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockings,0.2591823407193858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goat,0.2589797126290838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pine,0.25892697264775294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rattle,0.2583694236684235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweater,0.2583488182388005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scallop,0.2582769293937066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coconut,0.2579756993272144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lettuce,0.2578674101798664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trombone,0.2578332590717741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eye,0.2567334708376339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blouse,0.25593390505031766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trolley,0.2553782051051219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potato,0.2552103854734168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pansy,0.25453426298111015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pineapple,0.2538228104955625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seal,0.25355374251140106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lime,0.25299626965111793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruler,0.25242026712483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owl,0.25236607659987675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raisin,0.25226294767175006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes,0.2519906171487376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,0.251831853656112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carriage,0.25062572155881246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloak,0.2505864395552918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swan,0.2505667218193195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giraffe,0.250505239003852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moth,0.25038016887459436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brick,0.2502652381831025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mittens,0.25019727861002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drill,0.25017036863323383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lobster,0.24997432435190511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bikini,0.2496374282809269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sardine,0.24950587375100994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chair,0.24916943405228648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dolphin,0.2491196129488958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dictionary,0.2481166077482577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deckchair,0.24752105575316097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skunk,0.2472949130912664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabbage,0.24665071361306765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brussel_sprouts,0.24645673504197835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank,0.24595717539350087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaver,0.24581914117825737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peach,0.24528147690156468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolls_royce,0.2442344364938911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guinea_pig,0.24406518807963642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cow,0.2434025461504118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turkey,0.24327305347049905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gong,0.24319642558980517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tortoise,0.24268187903552024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truck,0.2426550620360495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,0.242527932691658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tent,0.2425259308227145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ketchup,0.24236721083219312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eucalyptus,0.24207138976775616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flamingo,0.2420482495836908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0.24198915220955786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grapefruit,0.2414916267727188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sycamore,0.23913468592611786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lily,0.2388262775984531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayonnaise,0.23863871550511861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pelican,0.2385917301672833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castle,0.2383891438529361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prune,0.23764094784176476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyena,0.23755864151136993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,0.23737709780488878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker,0.2368247453558763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armchair,0.23675861597396702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
car,0.2366918172040433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cherry,0.2366199729209229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bread,0.23645798848913366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fir,0.23640188417445557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bath,0.23600481389050362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tulip,0.23562376348551062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bean,0.23562012279321592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skirt,0.2352649051688655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockerel,0.2347396287997086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gorilla,0.23460156637783763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whisk,0.23412762951875052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onion,0.23386995208541136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aubergine,0.23273345138067592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,0.23221641431443685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flour,0.2319628859131077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bouquet,0.2311258279078831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuba,0.23097798745425668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingfisher,0.23061629022399632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiger,0.23035663620130165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigarette,0.23031090138912425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parka,0.23018819779412497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ship,0.2301218029529388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slippers,0.2299934320522106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin,0.22988039563639925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moose,0.22963516008210885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geranium,0.22940121152787296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorry,0.22938400704014422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiwi_fruit,0.22904578123753555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barge,0.22904014169004921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submarine,0.22843698376547777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accordion,0.22751763048106569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orange,0.22692652855140716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomato,0.22685946428844023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earmuffs,0.2268412798735612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chicken,0.22633424339936714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sultana,0.22617744621537417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cello,0.226145779777199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leopard,0.22574967298909168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veil,0.22566219775455176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayfish,0.22526593553451846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clock,0.22508527734433992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carp,0.225009113362455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cauliflower,0.2244036905428051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otter,0.2239917018331818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ostrich,0.22349031258645025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helicopter,0.22243765725392683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swing,0.2218378176593232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goose,0.22146075948006386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuna,0.22045079226367334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french_horn,0.22003667688765566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orchid,0.219783328639784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deer,0.21851895823702233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarinet,0.21849769883215917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pamphlet,0.21832226498285578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sparrow,0.21822321598625022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cap,0.21813773825491853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trout,0.21788571385322691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cushion,0.21754595828081078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elephant,0.21738814146485563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamb,0.2172199679368167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bee,0.21632705552011916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese,0.21622969223308874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrimp,0.2156653996074539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heron,0.21495483761646092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mop,0.21426543405101167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oyster,0.21383653007734277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gown,0.21354390235869145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raft,0.21331697431468744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peacock,0.21321279894293602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pony,0.21223964065383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dress,0.21203334171852828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apricot,0.2117262629505457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyacinth,0.21160941784683687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhubarb,0.21106323319841983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partridge,0.21029026744534937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
houseboat,0.20939597399243964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kangaroo,0.20918600456980385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moped,0.2089245397673372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broccoli,0.2085412955478269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platypus,0.2083858154891527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tugboat,0.2081486443395424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iguana,0.20768407646980852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heart,0.20688195533510495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbrella,0.20561364947297062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grape,0.20553543433034865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chestnut,0.20537251590664732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anchor,0.20535525861169623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whistle,0.20487130373158577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama,0.20456250909002424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raspberry,0.20417883920220375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mosquito,0.20349599965825393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet_potato,0.2032811149684578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mackerel,0.20312713269011806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recorder,0.20154673961715797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacon,0.20000536040420963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buttercup,0.19982336682523003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flea,0.19966857292358942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaweed,0.19955044343235478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herring,0.1982654646861754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpsichord,0.19775594155837656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elm,0.1970505810510768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gin,0.19594422198093275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheep,0.1958170499613627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
