words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
bat,0.32715108544830795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puppet,0.32675409356813756,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
spear,0.32637285081930667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pine,0.32489661782711154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pony,0.3243258128272456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crane,0.32413148989264384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crane,0.32413148989264384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apricot,0.3238866108310504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
birch,0.32277732129535003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnip,0.31916048890181764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coconut,0.31823132647182395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rice,0.3161985900821733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jug,0.3156967679479894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.31443482092672875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongue,0.3134496355597327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boomerang,0.31272127745850764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0.3120935209825329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetsuit,0.31172654137382305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sword,0.3108461005786486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,0.31021421913853714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacon,0.3086348676842873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balloon,0.3081592231007394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn,0.30633634420873396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raspberry,0.3062096576206407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sycamore,0.3046656078887262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machete,0.30427015529018936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oak,0.3042124952755898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ear,0.30396549885587015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sock,0.30354906535523885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submarine,0.3018125959911412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nectarine,0.3017236693536689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necklace,0.3015193033028767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemon,0.3012943219745915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese,0.29759395046790127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dressing_gown,0.2957719525377369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leotard,0.29397676447438786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.29350964081295683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fir,0.2930944802533695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tweezers,0.2930288609578448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eucalyptus,0.2921342590079631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unicycle,0.29129557670774864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boat,0.28823957222353047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolls_royce,0.2879279313562405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toaster,0.2878672907053421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marigold,0.2878636319679061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seal,0.2874412320216293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillow,0.28616705655324265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tangerine,0.28613630893009484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raisin,0.285105425990262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poison,0.28480572032442053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kettle,0.28440878411734477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ketchup,0.2841551640734862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satchel,0.28356611544978183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.28226542457606363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tripod,0.28155065005754704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castle,0.2812516606601658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0.28088358381016804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannon,0.28047764027881705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tambourine,0.2799611108706135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nut,0.279324357802935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cork,0.278712059448482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pie,0.2779508873710285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nose,0.2770093394055657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fridge,0.27680953782756357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bag,0.2757566597407213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deckchair,0.27446288053033535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orange,0.27408530098440853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coin,0.27351141833180304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.2734437335912955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute,0.27047131008058645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wand,0.26999016037619944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corkscrew,0.2696774754060018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tricycle,0.2689444655493804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolate,0.26875739672190163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.2677079330933074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dresser,0.2662784183732808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,0.26624516161224354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prune,0.26575017336424767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg,0.26511078904677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slippers,0.2644381224501192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoyo,0.264236047682768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayonnaise,0.2636229711401132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hook,0.26340340495962045,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
carnation,0.2609777413376667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
houseboat,0.260950578352337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doorknob,0.260699669743768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucket,0.2596262724807704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broom,0.25944077428674034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottle,0.2593875783657003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strainer,0.25856590079888087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.25816215194503633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashtray,0.2576671544155913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thumb,0.2558678102681132,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
flannel,0.2556624338535677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladle,0.2555597127190821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tray,0.2548731994482725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sledge,0.2548175262754618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coat,0.2546727768781111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basin,0.2542479627340985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banjo,0.2540634652609361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scythe,0.2539697110233916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawl,0.2537324464083725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tugboat,0.2533982843618809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rifle,0.2521764674766924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porsche,0.25099601287542517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spade,0.2506133111656052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bikini,0.2501620675528772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicycle,0.2500416317566493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinghy,0.2497062396209963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knickers,0.2493723530356588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rope,0.2488418279078793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eye,0.2483408176668988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
bullet,0.24747302117248504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowl,0.24653606787354732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screwdriver,0.2465050507039483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colander,0.24586449648782593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catapault,0.24536970130552177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trowel,0.2452926127134399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leg,0.2451973810209078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penknife,0.24516781812265587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,0.2447673872039358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigar,0.2447301622257783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatula,0.24296116548464908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hair,0.24211061584553867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helicopter,0.24125483327438924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandpaper,0.24116221027843487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foot,0.2402288267646676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bow,0.23991123608526213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currant,0.239112004003927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tights,0.2391116812270235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ball,0.23894216153981324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speedboat,0.23842215912562326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parka,0.23779658709785348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harp,0.2377422033125002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cherry,0.23727003091014387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marble,0.23544300683092806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bone,0.23507165559557505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice_cream,0.23483756842287623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stool,0.23472946663438643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moped,0.234285850421808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
needle,0.2336443808047609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pram,0.23332270390607443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowbar,0.23302015361426853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apron,0.23277780942380233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organ,0.23277761876604772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockings,0.23219380717939087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistol,0.2321249036166841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toilet,0.23187222678875152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bell,0.23084685942180205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milk,0.2302614124495335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pencil,0.23025501934832449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piano,0.2294971319537865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
violin,0.22933987641014725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mittens,0.22851541840813483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongs,0.22783741001316685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comb,0.22717428414078317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarf,0.22673459944436186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mug,0.22670855406100154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoghurt,0.2265171435166925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armchair,0.22632644448041375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermometer,0.22611582814613063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayonet,0.22591434698179325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grenade,0.22461198781137023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mirror,0.22460399791188176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bread,0.2246028938333899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poppy,0.22414511625133732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamp,0.22387220392309348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dictionary,0.22324373808411907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bath,0.22281605838726587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocket,0.22251958410052974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweater,0.2223339422034515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pen,0.22111860985149362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone,0.22073151615171505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scissors,0.22062853135213017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bin,0.2203290524449787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mask,0.22018762150758525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mat,0.21976081130726266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swimsuit,0.2195376939161448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sink,0.21867366458650006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drum,0.2184999472281105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fork,0.21828414405832364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick,0.21810330341894646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellows,0.21804320121090554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toe,0.21768473590493104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wine,0.21760464309415803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accordion,0.21699827436933608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandy,0.21684921451804445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typewriter,0.21637093498782134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lips,0.21615201880583912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camera,0.21597655289507225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shotgun,0.21549842613282844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washing_machine,0.21532132584025887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scalpel,0.21402888376395438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuba,0.21379295324461062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gun,0.21357583298251784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dagger,0.212338113439677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonica,0.21171068712379315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pliers,0.21148638293453315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cymbal,0.21139274409629982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dress,0.21088457099773983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arm,0.2104715260985709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0.21038693610189174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0.2103824617383519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.21037022668889793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grater,0.20852035092264157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finger,0.2083207746422598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syringe,0.20815990150754488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ship,0.2080211492231255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yacht,0.20761717820639103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barge,0.20759035261517986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swing,0.20646345832412272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelbarrow,0.2063738968513813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brush,0.20613423439385103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glue,0.20545094791985133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock,0.204780474517943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buggy,0.2038746286256483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napkin,0.20372048961996775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cupboard,0.2036151819159761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basket,0.2032800137301009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tractor,0.2032703551543473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gong,0.2026751987402884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earmuffs,0.20217535551532886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stove,0.20194410209301794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helmet,0.20099454647262416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lipstick,0.20077660423636798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oven,0.20060057514085045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trousers,0.20057674333716957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cello,0.1996192146331272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truck,0.19947169363501904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french_horn,0.19917972285801758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lime,0.1988253632521311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bagpipes,0.19866454561054672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gin,0.198660662901015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0.1986269521352898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hose,0.19842298624444932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0.19818743131973868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blender,0.1980127668425386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rattle,0.1967789763192409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valium,0.19561986502257606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chisel,0.19554781738240695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plum,0.19463629287906256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0.19368327034131425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeep,0.19349029198288906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skirt,0.19278852127293392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raft,0.19264852217184625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dice,0.19252958292237168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank,0.1922537131000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beer,0.19165347935421323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorry,0.19161236335682164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bracelet,0.19159912132888918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butter,0.1905219983106977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffee,0.19032461313524499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrel,0.19023198615337245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screw,0.18950792072069117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candle,0.18910856069006182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flour,0.18890319098716848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nail_polish,0.1880688043168801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloves,0.18752561570520127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,0.18731569255011207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cup,0.18673849438035073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trombone,0.18616678327578362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saxophone,0.18592225724519912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shovel,0.18578286596562324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandals,0.18446679260709536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
microwave,0.1837807561180172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goggles,0.18373697393114982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trolley,0.18371914140399098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallet,0.1810973432183904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bolts,0.1803406100054395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tea,0.18004764855299785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cap,0.17911118960753805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
car,0.1789431431954186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanner,0.17789384538094855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robe,0.17778208004041288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloak,0.17757185336823486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encyclopaedia,0.1764247483697312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
projector,0.1763760800620161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
box,0.17595280291304927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
