words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
stove,0.2852767304284072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whale,0.28527171462184275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glue,0.28385741857951724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockerel,0.28192536969475623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worm,0.2817508137535826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moose,0.2817266516981316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donkey,0.28162883048667964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coat,0.28154488414193846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0.28134227376593784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.28064135922371214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kite,0.2800777265757094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apron,0.27993871539362913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
champagne,0.27991166521911903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillow,0.2782461098008249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigarette,0.2766261725394804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandpaper,0.27655718106825505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,0.2759112167818849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaver,0.2758032787058321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walrus,0.27433452569734584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kangaroo,0.2740153633441563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolls_royce,0.2727019626172717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dragonfly,0.27266594065871674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deer,0.2726312408836678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone,0.2724931841152041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0.271862375420563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
termite,0.27038663130772556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shark,0.2699676059465541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millipede,0.2697759372304061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongue,0.26933839526133607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerbil,0.2690842935593163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutch,0.2689749175872212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trousers,0.26884047128969646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centipede,0.26645474113661377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blouse,0.26604810610126267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penknife,0.26579086402758845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swan,0.2657342381321735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knickers,0.2641659494224638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpoon,0.26380258637096055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monkey,0.2637509657416292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butterfly,0.2623709976760992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucket,0.26172566340948517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bikini,0.26159820941043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rollerskate,0.2614897179872018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raccoon,0.2613597607282417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fir,0.26094210246466204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingfisher,0.2597806121786451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dishwasher,0.25946794244987115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owl,0.25907611515182594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brick,0.2589385632063887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guinea_pig,0.25851846069464557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candle,0.2581812343089691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tractor,0.25651461145535437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfume,0.2560607582671672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porcupine,0.2557418703204102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fox,0.25529145183828184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tortoise,0.2548214801745737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calf,0.25448874015798945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peacock,0.25398707728979986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poison,0.2535819142671535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bone,0.2532524783551555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
housefly,0.2525363671273363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyramid,0.2516233547272722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermometer,0.25155418443431715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parakeet,0.25079118133751177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lipstick,0.2499849488270505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweater,0.2496393028422003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bag,0.24877405926794383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tweezers,0.24874518114834288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accordion,0.24757745655201918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chisel,0.24752192896075398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspirin,0.24662975712153873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parka,0.245854937555129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chipmunk,0.2458104879880783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doll,0.24443712741959356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zebra,0.24429364138595192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magpie,0.24415914626683818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mittens,0.24339385057477722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banjo,0.24153691966077423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeans,0.24122033301728157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elephant,0.240224910149753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker,0.24018318905099828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nail_polish,0.2395898738426964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0.23898904293670498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0.2384645579896046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mosquito,0.238317733665759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.23755338104478782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cupboard,0.23717250360275002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tambourine,0.2367368676353053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greeting_card,0.23595952695487296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jam,0.2359103814489002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bra,0.23363203005379726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayak,0.23328449306328597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coin,0.23264043791695294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrel,0.232460067073722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whisk,0.23240474654305576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cape,0.23216278671342255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bath,0.23113918801164077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camel,0.2304310280931856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pliers,0.23013656757872902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashtray,0.22997187291525645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hair,0.2294467364306917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sycamore,0.2292588112055185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolf,0.22832255357253164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute,0.22796917527327365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canoe,0.22687796301594593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonica,0.22654131722514018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screwdriver,0.2260256450833588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slug,0.22589757294472887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basket,0.22551437577040784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lips,0.22433082039760407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mug,0.2237701272076623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raven,0.22371656094707926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pencil,0.22331977924228302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tights,0.22145812767977383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuba,0.22143377248289745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoyo,0.22012459814236857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machete,0.22006500074453655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frisbee,0.22000532433812678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falcon,0.21976028344756476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surfboard,0.2189459637265652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dove,0.2183101693658177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stool,0.2181218944134306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broom,0.2177138408027764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giraffe,0.2176816078500934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leopard,0.21655187729452052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slippers,0.21609875381066498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swimsuit,0.21435567415395715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
razor,0.21409771023991334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truck,0.2129199723493957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock,0.2124884769671021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandals,0.21211170639006582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyena,0.2118129370133649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetsuit,0.21166191474682094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibuprofen,0.21151147130008224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelbarrow,0.2110235219377878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0.21097561109649773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dressing_gown,0.21076237352646446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cymbal,0.21066169963645903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,0.21065283672171733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dress,0.21047250652859145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,0.21028770248978443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castle,0.2102418267244504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhino,0.2100592689518545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick,0.20972285092902565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deckchair,0.20941103805712613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trolley,0.20910448731049908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
codeine,0.20818726898543158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiger,0.207485950305083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nightingale,0.2073567081079866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hippo,0.20618245418755718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eagle,0.2059620137649821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scalpel,0.2058499996074449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.20576703612640942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spade,0.20565264669735994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balloon,0.20542740445552396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syringe,0.20500809734313924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necklace,0.20465242137389245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washing_machine,0.20452571144751827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corkscrew,0.20428824560562947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ear,0.20410104088584688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platypus,0.20397784444892578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chainsaw,0.20349845675728073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannon,0.2032581543186803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockings,0.20127551805735333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mouse,0.20123211754834575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,0.20111547279639924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unicycle,0.20098531969255762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bin,0.200777375619679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glider,0.20034850230579715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scissors,0.19982186438175345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.19884412050581568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sledge,0.19782472934029677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dresser,0.19648265780926422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gorilla,0.1962588497458309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submarine,0.19582348576458747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basin,0.19448062753596168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sink,0.19419563142359142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbow,0.19385477894605063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorry,0.1938486366587115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spear,0.19375520752364098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallet,0.19303472648427406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harp,0.19282399882272294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whip,0.19267076567163743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comb,0.1917307299131223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bouquet,0.19099412616947173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tripod,0.1902137842422293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocket,0.18812117764126335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dictionary,0.18797946761211765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skirt,0.187659910748561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screw,0.18762977848331874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nose,0.18721233777073004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boat,0.18710422993293108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cart,0.1858569192380185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pony,0.1851288157891221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porsche,0.184382110087665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valium,0.1839061254048472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table,0.18291774728837767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boomerang,0.18226290468394535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicycle,0.18215019379357106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leotard,0.18213778545539852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piano,0.1820742348800845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seal,0.18173242027515307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crane,0.18119107981177504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crane,0.18119107981177504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.18109699129852355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flip_flops,0.1806573560754556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wand,0.17690448234430323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bear,0.1765049287775264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tricycle,0.17600345224417663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hawk,0.1759557727423153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hose,0.1754289931683152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satchel,0.17450511408112285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0.173639502033335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
violin,0.17358313521794239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferry,0.17345577376862817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lion,0.1729957493616489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trombone,0.17271889671911797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0.17144370324212332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bow,0.1711181919214099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panther,0.17038160193066312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boots,0.16954445945895033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toilet,0.1690841344564472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gown,0.1682128801365906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typewriter,0.16794939606492346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloves,0.16782348984668582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shovel,0.16734458206385616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catapault,0.16667417988823427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canary,0.16656770110758973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg,0.16571107265216148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank,0.165405792564355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bell,0.16518077907845785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinghy,0.16507738300691244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earmuffs,0.16485151913751012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moped,0.1644745439047636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doorknob,0.1634355114265978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
houseboat,0.1627119109669465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saxophone,0.16267104503848237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sword,0.16237237430487797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bolts,0.16220970889737535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrow,0.1621371578174425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarinet,0.16198243686884603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tugboat,0.16196152454035928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barge,0.16137121557023892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0.16070225615442513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finger,0.16021191358553877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
football,0.16002881866905078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cricket,0.15979104790106685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
needle,0.15837707112284583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cage,0.15791815177779786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cello,0.15754576602707793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxi,0.1570000956986031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grenade,0.1569430821174934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rope,0.156049812048698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0.1560349031220031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamp,0.15573978606901162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brush,0.15531660132185557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
car,0.15484169783306265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puppet,0.15418402268940856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mat,0.15204680536426604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thumb,0.15096438073356572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheetah,0.15077565910790755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cradle,0.15036238794224965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organ,0.1496479508987033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpsichord,0.14878914137487745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bat,0.1476084807043207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bat,0.1476084807043207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bagpipes,0.14741673128922997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encyclopaedia,0.14699183963895504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dagger,0.1468787856779243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chain,0.14587147792073116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shotgun,0.14562480511546133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scythe,0.1450546982102372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gun,0.14484524230633197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goggles,0.1445667143994127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanner,0.1439860145363706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ship,0.14371588168798588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowbar,0.14229595299676465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
