has_wheels,High,"Yes, vehicles that have wheels interact differently with the world than others (they usually use streets/highways, have wheel-specific problems (e.g. flat tires). We could test this. ",van,bicycle,truck,car,moped,bus,tricycle,tractor,jeep,trolley,cart,lorry,motorcycle,taxi,buggy,wheelbarrow,pram,wheelchair,caravan,train,limousine,skateboard,carriage,unicycle,ambulance,rollerskate,porsche,cannon,rolls_royce,coach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_mammal,"High, but high n will include false negatives","Yes, may learn to distinguish animals based on habitat and activities (laying eggs, swimming). Not completely true but better than nn ",rabbit,squirrel,cat,elephant,giraffe,rhino,goat,fox,monkey,otter,tiger,llama,gorilla,wolf,hippo,zebra,pig,panther,moose,dog,porcupine,leopard,cheetah,hyena,raccoon,beaver,buffalo,donkey,sheep,cow,kangaroo,deer,chipmunk,rat,whale,dolphin,hedgehog,skunk,hamster,lion,camel,gerbil,walrus,platypus,horse,bear,guinea_pig,lamb,calf,ox,pony,mouse,bat,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_soft,Low,No,melon,courgette,peach,avocado,banana,tomato,mango,nectarine,kiwi_fruit,pillow,moss,scallop,dressing_gown,flannel,sofa,cake,rabbit,slippers,bed,bread,jellyfish,pencil,lips,armchair,earmuffs,cushion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_a_beak,High,no,heron,owl,robin,falcon,wren,kingfisher,sparrow,pelican,buzzard,swan,seagull,raven,pigeon,starling,hummingbird,goose,flamingo,woodpecker,peacock,magpie,budgie,partridge,cockerel,duck,penguin,parakeet,nightingale,emu,eagle,turkey,platypus,ostrich,hawk,chicken,dove,canary,crane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_food,High,yes,potato,sweet_potato,cheese,shrimp,soup,lobster,spinach,artichoke,mayonnaise,crab,bacon,biscuit,bean,scallop,chocolate,sandwich,rice,ice_cream,mushroom,peanut,bread,ham,yoghurt,jelly,oyster,mussel,pie,gherkin,corn,butter,sardine,olive,currant,nut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
does_make_sound_a_noise,Medium (instruments),no,flute,trombone,saxophone,clarinet,harmonica,tuba,violin,guitar,banjo,trumpet,harp,french_horn,harpsichord,tambourine,accordion,bagpipes,cymbal,drum,organ,whistle,seashell,woodpecker,bell,recorder,hummingbird,gong,grasshopper,radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_clothing,yes ,yes,scarf,sweater,jacket,blouse,dress,trousers,tights,robe,shirt,jeans,knickers,leotard,cape,bra,gown,parka,coat,shawl,skirt,dressing_gown,bikini,wetsuit,sock,stockings,swimsuit,veil,apron,gloves,earmuffs,mittens,cloak,belt,suit,cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_musical_instrument,"High, but may also incldue things associated with music – e.g. conductor, orchestra (not in the data)","Yes, test f it can distinguish from conductor, orchestra (would have to be added)",trombone,piano,flute,saxophone,clarinet,violin,cello,harmonica,guitar,tuba,banjo,trumpet,harpsichord,french_horn,harp,tambourine,accordion,bagpipes,cymbal,drum,organ,whistle,recorder,bell,gong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_heavy,Low,No,crowbar,shovel,ashtray,chainsaw,typewriter,bookcase,sword,cannon,cart,spade,crane,shotgun,truck,stone,washing_machine,lorry,hammer,piano,elephant,coffin,hatchet,brick,hippo,rhino,tuba,dictionary,rock,armchair,barrel,gong,tank,throne,walrus,encyclopaedia,shield,textbook,club,chain,anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_an_animal,High,yes,rabbit,lizard,frog,otter,squirrel,toad,turtle,fox,crocodile,alligator,iguana,cat,monkey,tortoise,panther,pig,giraffe,pelican,raccoon,buzzard,elephant,rhino,hippo,dolphin,rattlesnake,porcupine,tiger,beaver,gorilla,spider,whale,robin,seahorse,moose,flamingo,goat,zebra,wolf,leopard,pigeon,llama,hedgehog,emu,buffalo,goose,chipmunk,skunk,rat,hyena,shark,cheetah,dog,scorpion,deer,beetle,grasshopper,kangaroo,woodpecker,sparrow,crayfish,eel,kingfisher,ant,squid,cow,sheep,millipede,hamster,jellyfish,ostrich,donkey,crab,magpie,platypus,walrus,parakeet,mussel,cockerel,gerbil,lion,lobster,centipede,chicken,turkey,bee,octopus,lamb,shrimp,prawn,butterfly,guinea_pig,camel,bear,ox,horse,clam,oyster,calf,worm,termite,mouse,flea,pony,crane,canary,puppet,slug,bat,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
does_swim,"Yes, but probably simply return animals somehow associated with water","Yes, possibly better than nearest neighbors. We can test this.",dolphin,whale,otter,squid,turtle,eel,shark,salmon,herring,jellyfish,crocodile,pelican,frog,trout,seahorse,shrimp,tuna,cod,toad,alligator,prawn,goldfish,mackerel,penguin,swan,carp,beaver,walrus,minnow,flounder,octopus,hippo,duck,goose,sardine,platypus,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
does_carry_transport,Medium to high ,Yes,truck,boat,van,bus,trolley,lorry,ferry,canoe,cart,taxi,car,barge,buggy,wheelbarrow,dinghy,train,carriage,helicopter,pram,ambulance,limousine,donkey,ship,camel,horse,submarine,bridge,bucket,raft,rolls_royce,ant,coach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_tool,High,yes,screwdriver,scissors,crowbar,chainsaw,penknife,pliers,machete,chisel,trowel,shovel,scalpel,tweezers,spatula,peeler,hammer,spade,hoe,scythe,harpoon,hatchet,corkscrew,syringe,typewriter,pen,spanner,crayon,rake,thermometer,bellows,mop,drill,clamp,saw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_white,Low,No,radish,cauliflower,garlic,lamb,potato,onion,leek,mayonnaise,dandelion,skunk,chocolate,lily,flour,pelican,heron,goose,coconut,turnip,yoghurt,milk,owl,llama,bread,rice,cow,swan,seagull,raccoon,daisy,scallop,fridge,sheep,carnation,porcupine,penguin,zebra,pillow,rhino,magpie,cod,sugar,wine,bath,napkin,calf,washing_machine,toilet,candle,dishwasher,aspirin,ibuprofen,wand,glue,cigarette,codeine,dove,van,dice,basin,ambulance,sink,envelope,veil,limousine,newspaper,rose,football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_circular_round,Low,No,melon,watermelon,apple,pumpkin,peach,satsuma,radish,tomato,potato,cabbage,onion,lemon,mango,grapefruit,bean,spoon,blueberry,nectarine,grape,turnip,brussel_sprouts,peas,olive,coconut,cake,lime,tangerine,cherry,currant,pie,orange,peanut,tambourine,nut,cup,marble,ashtray,necklace,bucket,bowl,chestnut,stone,cymbal,coin,frisbee,doorknob,banjo,bin,plate,balloon,ball,bracelet,barrel,button,yoyo,table,grenade,drum,ring,bullet,gong,aspirin,wheel,basin,badge,eye,football,sink,umbrella,hook,cap,clock,dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_used_in_cooking,"High, but possible bias towards food","Yes, possibly better at identifying things that are not food but used in cooking",cauliflower,courgette,parsley,onion,garlic,cabbage,broccoli,artichoke,sweet_potato,rhubarb,leek,potato,tomato,spinach,aubergine,bean,bacon,flour,mushroom,prawn,scallop,lobster,rice,turnip,butter,ham,coconut,spatula,oven,lime,corn,strainer,blender,carrot,microwave,pie,mussel,tongs,stove,toaster,knife,apron,whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_a_seat_seats,Medium to high – possibly biased towards vehicles,"Unlikely, but possible association with ‘sitting’",bicycle,tricycle,wheelchair,trolley,moped,car,bus,unicycle,buggy,rocking_chair,kayak,carriage,train,sledge,speedboat,limousine,deckchair,stool,toilet,chair,armchair,porsche,rolls_royce,bench,throne,swing,coach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_vehicle,High,"Yes – category, used for very similar things",van,truck,car,bus,jeep,moped,motorcycle,tractor,lorry,bicycle,taxi,caravan,limousine,ambulance,unicycle,tank,submarine,coach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_small,Low,No,frog,rabbit,lizard,squirrel,wasp,spider,scorpion,robin,satsuma,dragonfly,ladybird,radish,snail,cockroach,caterpillar,grasshopper,ant,budgie,wren,hummingbird,beetle,hedgehog,skunk,seahorse,chipmunk,crayfish,housefly,tomato,sparrow,goldfish,millipede,porcupine,kingfisher,brussel_sprouts,prawn,apricot,raccoon,woodpecker,centipede,starling,blueberry,magpie,buttercup,shrimp,rat,beaver,hamster,garlic,peeler,clam,gherkin,bee,grape,kiwi_fruit,daisy,gerbil,bean,lemon,olive,sultana,partridge,scallop,raspberry,thimble,seashell,raisin,marigold,locust,lamb,worm,nectarine,mosquito,trowel,peas,tangerine,tweezers,herring,doll,pansy,sardine,nightingale,hutch,penknife,minnow,nut,knickers,lime,chestnut,mackerel,mouse,toaster,currant,peanut,cork,ear,guinea_pig,termite,cherry,slug,bag,flannel,bat,flea,rice,cage,needle,kayak,marble,stool,bikini,lipstick,calf,coin,pistol,cup,chisel,scalpel,canary,stone,yoyo,harmonica,pony,screw,bullet,tricycle,pipe,comb,dagger,thermometer,dinghy,grenade,wallet,plum,dice,spanner,ball,moped,peg,houseboat,button,nail,speedboat,pin,drum,camera,aspirin,valium,hatchet,cradle,toe,bolts,ring,tugboat,badge,ibuprofen,whistle,cricket,umbrella,pamphlet,watch,dates,key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_big_large,Low,No,crocodile,alligator,whale,buzzard,elephant,pelican,heron,falcon,buffalo,iguana,hippo,seagull,tortoise,rhino,raven,moose,shark,llama,tiger,gorilla,tarantula,squid,panther,leopard,cow,emu,goose,pumpkin,crane,crane,chandelier,camel,jug,melon,turkey,walrus,octopus,glider,cape,ox,ostrich,horse,tractor,watermelon,bookcase,surfboard,truck,dresser,lion,tuna,hornet,lily,castle,jeep,oak,cannon,sofa,elm,carp,lorry,tugboat,van,sycamore,bear,barge,fridge,piano,sunflower,washing_machine,fir,ship,tuba,harp,rolls_royce,yacht,bag,hawk,oven,bell,cello,organ,trombone,bath,scythe,ferry,cupboard,armchair,bus,caravan,drum,train,tank,rocket,pyramid,rock,barrel,dictionary,gong,seal,table,throne,encyclopaedia,shield,coach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_a_stalk_stem,Medium to high – plants,No,asparagus,rhubarb,strawberry,tomato,cauliflower,pear,artichoke,celery,parsley,marigold,dandelion,broccoli,daffodil,geranium,lily,fern,apple,brussel_sprouts,pumpkin,orchid,buttercup,tulip,sunflower,daisy,mushroom,aubergine,carnation,hyacinth,pansy,cherry,poppy,carrot,plum,rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_claws,Low – will just return animals,No – these animals are found in very different contexts and behave very differently,owl,alligator,panther,falcon,iguana,raccoon,cat,tiger,leopard,buzzard,cheetah,raven,parakeet,scorpion,crayfish,crab,eagle,lobster,chicken,hawk,bear,canary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
made_of_metal,Low to possibly medium (many tools),"No, metal is not the most relevant feature for the way we use these things. ",screwdriver,spoon,jug,knife,crowbar,chainsaw,wheelbarrow,tray,tripod,doorknob,pistol,spatula,stove,penknife,sword,shovel,ashtray,tambourine,lantern,trowel,bayonet,scissors,harpoon,ladle,machete,tractor,toaster,pliers,washing_machine,tongs,bookcase,bucket,shotgun,typewriter,cannon,rifle,strainer,tweezers,chandelier,boat,colander,spear,peeler,piano,corkscrew,toilet,dishwasher,truck,gun,chisel,fridge,harmonica,arrow,trolley,bicycle,guitar,pram,oven,car,blender,jeep,flute,lamp,van,crossbow,thimble,sledge,crane,syringe,glider,tricycle,razor,unicycle,spade,skateboard,cymbal,stool,speedboat,buggy,fork,revolver,wheelchair,grater,screw,moped,cupboard,necklace,helmet,hammer,lorry,scalpel,wheel,hoe,hutch,grenade,cage,bed,needle,trombone,bullet,bat,spanner,camera,bin,dagger,kettle,deckchair,tuba,carriage,window,projector,pen,scythe,barge,saxophone,harp,bow,houseboat,accordion,bellows,clarinet,bolts,coin,button,harpsichord,drum,coffin,bus,desk,hatchet,tugboat,motorcycle,microwave,ladder,plate,bath,taxi,helicopter,table,pin,french_horn,chair,box,bracelet,train,limousine,basket,hook,dice,trumpet,mirror,bell,rolls_royce,ring,whisk,tank,ship,badge,caravan,submarine,rake,recorder,gate,comb,sink,ferry,yacht,fence,gong,barrel,ambulance,peg,buckle,nail,whistle,bowl,porsche,organ,bridge,bomb,yoyo,rocket,swing,microscope,clock,mop,shield,bench,clamp,umbrella,drill,ruler,throne,basin,watch,club,anchor,chain,radio,saw,coach,television,key
does_smell_is_smelly,Low,No,parsley,garlic,geranium,orchid,lily,daffodil,carnation,onion,eucalyptus,tulip,hyacinth,seaweed,brussel_sprouts,cheese,pine,skunk,cigar,perfume,pansy,coffee,bacon,nail_polish,cigarette,sardine,tobacco,sock,mackerel,ashtray,goat,glue,pipe,bin,rose,foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_tasty,High (food),"No, simply learns food (i.e. is_eaten)",asparagus,strawberry,pear,potato,sweet_potato,melon,mango,rhubarb,blueberry,avocado,broccoli,cucumber,pineapple,cabbage,apricot,onion,artichoke,peach,watermelon,apple,parsley,brussel_sprouts,cheese,spinach,grape,shrimp,banana,nectarine,soup,satsuma,bean,peas,grapefruit,prawn,raisin,raspberry,leek,kiwi_fruit,chicken,crab,mayonnaise,chocolate,mushroom,lobster,scallop,tuna,coconut,biscuit,bacon,lamb,yoghurt,aubergine,olive,jelly,ice_cream,ketchup,oyster,sultana,peanut,currant,sugar,ham,mussel,tangerine,bread,sandwich,milk,salmon,cake,wine,pie,cherry,mackerel,crayfish,carrot,butter,coffee,lemonade,cod,tea,orange,chestnut,nut,plum,champagne,jam,dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_fur_hair,high (animals),"No, learns animals, not fur",rabbit,squirrel,cat,fox,monkey,goat,otter,raccoon,llama,gorilla,tiger,wolf,dog,panther,beaver,leopard,hyena,moose,skunk,cheetah,rat,chipmunk,spider,kangaroo,buffalo,hamster,donkey,cow,deer,tarantula,gerbil,lion,caterpillar,camel,platypus,moth,guinea_pig,bear,horse,bee,ox,calf,mouse,pony,bat,coconut,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_found_in_seas,"high, but possibly problematic in polysemous cases – may be biased towards seafood","Yes, may also work for polysemous words if there is some association with water – test if a classifier recognizes things that are usually not eaten but found in seas (we could perhaps use the WordNet hierarchy for for this)",crab,squid,lobster,whale,herring,scallop,tuna,shrimp,dolphin,salmon,cod,eel,prawn,mussel,oyster,mackerel,jellyfish,clam,turtle,shark,crayfish,flounder,seaweed,seahorse,pelican,sardine,seagull,octopus,walrus,surfboard,tugboat,seashell,ship,seal,anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_expensive,Low,"No (other aspects are more defining) what might be picked up are certain luxury items co-occurring in similar contexts (e.g. lobster, champagne, yacht, wine, cigar)",lobster,chandelier,speedboat,car,wine,asparagus,yacht,cigar,limousine,necklace,champagne,perfume,scallop,oyster,taxi,blueberry,bouquet,porsche,camera,helicopter,rolls_royce,shoes,dishwasher,ring,train,harp,throne,television,watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_weapon,High,"Yes, largely defined by function.",pistol,rifle,knife,gun,shotgun,machete,sword,crossbow,revolver,bayonet,arrow,crowbar,harpoon,spear,grenade,cannon,dagger,hatchet,bow,boomerang,bomb,whip,catapault,club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_eaten_edible,High,Yes,asparagus,tomato,cauliflower,potato,cabbage,celery,sweet_potato,melon,strawberry,pear,broccoli,courgette,rhubarb,blueberry,radish,cucumber,artichoke,onion,avocado,pineapple,brussel_sprouts,garlic,watermelon,apricot,parsley,lettuce,shrimp,apple,pumpkin,spinach,peach,leek,prawn,satsuma,crab,chicken,peas,mushroom,banana,lobster,cheese,grape,bean,scallop,soup,nectarine,lemon,tuna,grapefruit,kiwi_fruit,lamb,raisin,raspberry,mayonnaise,seaweed,turkey,oyster,dandelion,mussel,aubergine,rice,bacon,turnip,olive,coconut,clam,jelly,salmon,sultana,crayfish,squid,biscuit,gherkin,chocolate,eel,peanut,corn,yoghurt,mackerel,herring,ketchup,ham,currant,pig,tangerine,ice_cream,rabbit,carrot,sandwich,bread,cod,trout,sugar,pie,sardine,cake,cherry,snail,eucalyptus,butter,chestnut,partridge,caterpillar,prune,orange,duck,goose,nut,octopus,sheep,cow,plum,carp,worm,calf,guinea_pig,jam,dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_brown,Low,No,toad,buzzard,fox,otter,robin,monkey,porcupine,beaver,moth,potato,wren,cockroach,sparrow,buffalo,llama,hedgehog,sweet_potato,starling,chipmunk,giraffe,moose,cow,locust,deer,kangaroo,sunflower,raisin,coconut,onion,kiwi_fruit,camel,peanut,centipede,sultana,seaweed,platypus,rice,ox,chocolate,chestnut,walrus,pine,nut,nightingale,brandy,lion,worm,termite,bear,calf,sugar,flour,bread,hawk,coffee,cork,tea,beer,cigar,slug,hair,tobacco,satchel,rope,stick,pipe,eye,envelope,dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
made_of_fabric_cloth_material,Medium (high for clothes),Probably learns clothes-category. Fabric does not seem relevant for function/interaction,scarf,jacket,sweater,trousers,robe,dress,blouse,shirt,knickers,dressing_gown,jeans,cape,shawl,coat,bra,sandals,parka,leotard,slippers,pillow,shoes,sock,gown,flannel,skirt,apron,stockings,gloves,flip_flops,bikini,satchel,sofa,earmuffs,mittens,bag,swimsuit,mask,veil,doll,deckchair,cloak,pram,belt,napkin,wallet,badge,mat,armchair,kite,tent,wheelchair,suit,umbrella,buggy,cap,glider,puppet,mop,bagpipes,cushion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_pink,Low,No,peach,rhubarb,watermelon,radish,raspberry,grapefruit,shrimp,prawn,geranium,orchid,pig,carnation,bacon,salmon,flamingo,ham,lipstick,worm,tongue,lips,rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_pretty_attractive_beautiful,Low,No,lily,orchid,tulip,geranium,daffodil,marigold,carnation,dragonfly,buttercup,hummingbird,hyacinth,peacock,necklace,kingfisher,seahorse,seashell,butterfly,sunflower,chandelier,swan,bouquet,gown,pansy,dress,poppy,bracelet,nail_polish,marble,harp,violin,tiger,rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_found_in_kitchens,High,Yes,oven,colander,strainer,spatula,fridge,tray,blender,stove,ladle,toaster,dishwasher,jug,tongs,microwave,peeler,washing_machine,grater,cupboard,kettle,apron,whisk,corkscrew,bowl,mug,plate,sink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_pips_seeds,High,"No, seeds are not highly relevant for what we do with fruits. Probably learns a fruit category.",melon,strawberry,pear,tomato,cucumber,grapefruit,apple,watermelon,grape,lemon,courgette,raspberry,satsuma,kiwi_fruit,pumpkin,tangerine,aubergine,lime,orange,corn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
