_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_the_description_apply_to_what_is_described,concept,does_the_description_apply_to_what_is_described_gold,does_the_description_apply_to_what_is_described_gold_reason,identifier,property
1815881732,7/17/2018 14:42:09,true,3862759569,,7/17/2018 14:41:52,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:06:33,true,3862867081,,7/17/2018 15:05:47,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:08:22,true,3862876846,,7/17/2018 15:07:41,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:10:38,true,3862889042,,7/17/2018 15:10:19,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:14:06,true,3862908345,,7/17/2018 15:13:39,false,instagc,0.875,13900808,USA,FL,Live Oak,174.131.78.246,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:16:41,true,3862922278,,7/17/2018 15:16:15,false,instagc,0.9216,30888099,GBR,I2,Manchester,143.159.152.154,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:19:07,true,3862935268,,7/17/2018 15:18:00,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:31:40,true,3863004141,,7/17/2018 15:30:41,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 15:54:53,true,3863137254,,7/17/2018 15:53:55,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 16:09:12,true,3863223421,,7/17/2018 16:09:00,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 16:27:20,true,3863334457,,7/17/2018 16:27:09,false,elite,0.8966,43825820,GBR,Q3,Wolverhampton,79.66.86.19,yes,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881732,7/17/2018 16:30:22,true,3863354129,,7/17/2018 16:29:00,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,mostly,daffodil,"yes
mostly
possibly","Flower farmers grow daffodils.  This is a property of all flowers (preferred answer is `yes'). Mostly and possibly are considered correct, because one may contrast `being grown' to `occurring in the wild'.",description707,is_grown
1815881733,7/17/2018 14:09:17,true,3862628630,,7/17/2018 14:08:57,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:10:41,true,3862634048,,7/17/2018 14:10:06,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:14:48,true,3862650166,,7/17/2018 14:14:25,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:20:29,true,3862672712,,7/17/2018 14:16:39,false,instagc,0.8889,15016371,USA,PA,Erie,98.27.254.170,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:22:00,true,3862679556,,7/17/2018 14:21:24,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:29:55,true,3862710578,,7/17/2018 14:29:28,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:43:36,true,3862766121,,7/17/2018 14:37:23,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:54:51,true,3862809782,,7/17/2018 14:51:21,false,prodege,0.9487,27934334,GBR,D2,Derby,86.129.48.20,mostly,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:57:47,true,3862821276,,7/17/2018 14:55:32,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:58:01,true,3862822403,,7/17/2018 14:57:19,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:58:11,true,3862823057,,7/17/2018 14:57:27,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,mostly,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 14:58:49,true,3862826137,,7/17/2018 14:57:37,false,instagc,0.9216,30888099,GBR,I2,Manchester,143.159.152.154,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 15:03:34,true,3862850304,,7/17/2018 15:01:18,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,mostly,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 15:20:05,true,3862940252,,7/17/2018 15:19:09,false,prodege,0.9333,33565158,USA,TX,Waco,24.155.5.100,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 15:21:59,true,3862950691,,7/17/2018 15:19:08,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 15:33:00,true,3863011300,true,7/17/2018 15:15:51,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,possibly,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881733,7/17/2018 15:46:45,true,3863088609,,7/17/2018 15:45:59,false,instagc,0.875,13900808,USA,FL,Live Oak,174.131.78.246,yes,accordion,"yes
mostly",Accordions are musical instruments that generally make a loud sound.,description314,is_noisy_loud
1815881734,7/17/2018 13:50:45,true,3862552746,,7/17/2018 13:50:06,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:05:56,true,3862615241,,7/17/2018 14:05:40,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:25:09,true,3862690910,,7/17/2018 14:24:49,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:26:04,true,3862694403,,7/17/2018 14:23:27,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:26:23,true,3862695411,,7/17/2018 14:26:03,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:31:30,true,3862716491,,7/17/2018 14:31:04,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:34:01,true,3862726184,,7/17/2018 14:30:15,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:45:00,true,3862772613,,7/17/2018 14:44:29,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:55:51,true,3862813540,,7/17/2018 14:55:15,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 14:58:49,true,3862826152,,7/17/2018 14:57:37,false,instagc,0.9216,30888099,GBR,I2,Manchester,143.159.152.154,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:07:05,true,3862869883,,7/17/2018 15:06:44,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:07:55,true,3862874347,,7/17/2018 15:07:41,false,instagc,0.931,25569616,USA,ME,Freedom,69.50.52.253,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:15:25,true,3862915472,,7/17/2018 15:13:55,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:27:00,true,3862978157,,7/17/2018 15:19:58,false,instagc,0.8571,22345789,USA,MI,Spring Lake,97.91.16.151,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:38:27,true,3863040512,,7/17/2018 15:37:15,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:39:42,true,3863047565,,7/17/2018 15:39:31,false,instagc,0.875,13900808,USA,FL,Live Oak,174.131.78.246,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:51:21,true,3863116152,,7/17/2018 15:50:41,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 15:56:23,true,3863146468,,7/17/2018 15:55:39,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881734,7/17/2018 16:14:26,true,3863254605,,7/17/2018 16:13:36,false,prodege,0.9487,27934334,GBR,"","",86.187.166.191,yes,eel,yes,Eel are fish with eyes (when healthy).,description98,has_eyes
1815881735,7/17/2018 13:48:27,true,3862542854,,7/17/2018 13:47:36,false,clixsense,0.9333,31988217,GBR,D6,Bridport,81.152.134.54,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:05:13,true,3862612661,,7/17/2018 14:04:10,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:05:37,true,3862614117,,7/17/2018 14:04:55,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:13:40,true,3862645360,,7/17/2018 14:12:56,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:20:39,true,3862673407,,7/17/2018 14:20:20,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:23:57,true,3862686890,,7/17/2018 14:19:31,false,instagc,0.8571,22345789,USA,MI,Spring Lake,97.91.16.151,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:28:56,true,3862706639,,7/17/2018 14:27:07,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:38:03,true,3862742791,,7/17/2018 14:37:30,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:42:42,true,3862761906,,7/17/2018 14:40:47,false,clixsense,0.9,35849301,USA,NY,New York,142.255.55.251,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 14:45:03,true,3862772903,,7/17/2018 14:44:33,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:04:52,true,3862857955,,7/17/2018 15:02:11,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:06:12,true,3862865412,,7/17/2018 15:05:22,false,instagc,0.9216,30888099,GBR,I2,Manchester,143.159.152.154,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:07:18,true,3862871236,,7/17/2018 15:06:34,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:11:12,true,3862891866,,7/17/2018 15:09:33,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:21:31,true,3862948341,,7/17/2018 15:20:33,false,instagc,0.9444,32929382,USA,TN,Clinton,99.93.23.171,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:22:22,true,3862952870,,7/17/2018 15:22:04,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:33:22,true,3863013159,,7/17/2018 15:32:17,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 15:57:10,true,3863151082,,7/17/2018 15:55:15,false,instagc,0.8667,44204650,USA,NH,Amherst,73.60.213.151,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 16:19:04,true,3863282837,,7/17/2018 16:18:18,false,prodege,0.9487,27934334,GBR,"","",86.187.166.191,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881735,7/17/2018 16:23:03,true,3863307251,,7/17/2018 16:22:40,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,no,biscuit,no,"Biscuits are food, not clothes.",description427,is_clothing
1815881736,7/17/2018 14:13:09,true,3862643340,,7/17/2018 14:12:52,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:13:20,true,3862643952,,7/17/2018 14:12:52,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:17:07,true,3862659558,,7/17/2018 14:16:41,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:17:26,true,3862660895,,7/17/2018 14:16:02,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:20:33,true,3862672893,,7/17/2018 14:19:36,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:22:31,true,3862681916,,7/17/2018 14:22:12,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:32:24,true,3862719666,,7/17/2018 14:31:07,false,clixsense,0.9,35849301,USA,NY,New York,142.255.55.251,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:34:52,true,3862729786,,7/17/2018 13:57:39,false,elite,0.85,43855412,USA,NY,New York,165.227.6.136,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 14:57:47,true,3862821288,true,7/17/2018 14:55:32,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,mostly,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:01:12,true,3862837470,,7/17/2018 15:00:59,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:05:23,true,3862860853,,7/17/2018 15:05:09,false,instagc,0.931,25569616,USA,ME,Freedom,69.50.52.253,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:11:55,true,3862895941,,7/17/2018 15:11:25,false,instagc,0.9211,32352104,USA,ME,Bangor,74.75.57.106,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:14:45,true,3862912174,,7/17/2018 15:13:35,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:18:01,true,3862929530,,7/17/2018 15:16:36,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:27:45,true,3862982603,,7/17/2018 15:26:00,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:43:11,true,3863067346,,7/17/2018 15:42:35,false,instagc,0.9444,32929382,USA,TN,Clinton,99.93.23.171,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:48:40,true,3863100369,,7/17/2018 15:44:14,false,elite,0.8966,43825820,GBR,Q3,Wolverhampton,79.66.86.19,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 15:56:52,true,3863149172,,7/17/2018 15:56:23,false,instagc,0.9216,30888099,GBR,I2,Manchester,51.7.169.72,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 16:06:24,true,3863206859,,7/17/2018 16:05:52,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881736,7/17/2018 16:08:17,true,3863217540,,7/17/2018 16:06:55,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,yes,prune,yes,Prunes are dried plums meant for consumption,test14,is_edible
1815881737,7/17/2018 13:49:19,true,3862546729,,7/17/2018 13:49:03,false,clixsense,0.9333,31988217,GBR,D6,Bridport,81.152.134.54,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 13:50:45,true,3862552752,,7/17/2018 13:50:06,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 14:13:34,true,3862644855,,7/17/2018 14:13:11,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 14:20:29,true,3862672718,,7/17/2018 14:16:39,false,instagc,0.8889,15016371,USA,PA,Erie,98.27.254.170,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 14:27:45,true,3862701550,,7/17/2018 14:27:32,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 14:28:07,true,3862703456,,7/17/2018 14:27:55,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 14:28:14,true,3862703818,,7/17/2018 14:23:58,false,instagc,0.8571,22345789,USA,MI,Spring Lake,97.91.16.151,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 14:42:40,true,3862761801,,7/17/2018 14:41:23,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 14:48:43,true,3862786789,,7/17/2018 14:48:03,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:06:00,true,3862864141,,7/17/2018 15:05:25,false,instagc,0.931,25569616,USA,ME,Freedom,69.50.52.253,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:08:20,true,3862876680,,7/17/2018 15:07:56,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:18:18,true,3862930908,,7/17/2018 15:17:58,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:22:13,true,3862951963,,7/17/2018 15:21:13,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:23:28,true,3862958722,,7/17/2018 15:21:57,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:26:57,true,3862977796,,7/17/2018 15:26:31,false,instagc,0.9444,32929382,USA,TN,Clinton,99.93.23.171,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:28:05,true,3862984103,,7/17/2018 15:27:11,false,instagc,0.875,13900808,USA,FL,Live Oak,174.131.78.246,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:37:23,true,3863035000,,7/17/2018 15:36:45,false,instagc,0.9216,30888099,GBR,I2,Manchester,51.7.169.72,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:45:02,true,3863078255,,7/17/2018 15:44:14,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:51:58,true,3863119730,,7/17/2018 15:51:23,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 15:54:14,true,3863133190,,7/17/2018 15:53:39,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 16:11:50,true,3863239342,,7/17/2018 16:11:32,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881737,7/17/2018 16:24:09,true,3863314517,,7/17/2018 16:23:53,false,elite,1.0,31690646,CAN,BC,Vancouver,64.85.32.137,yes,partridge,yes,A partridge is a bird that has a beak.,test16,has_a_beak
1815881738,7/17/2018 14:07:36,true,3862621306,,7/17/2018 14:06:43,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
1815881738,7/17/2018 14:14:22,true,3862648262,,7/17/2018 14:13:36,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
1815881738,7/17/2018 14:16:01,true,3862655284,,7/17/2018 14:15:31,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
1815881738,7/17/2018 14:17:28,true,3862660993,,7/17/2018 14:15:24,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
1815881738,7/17/2018 14:19:32,true,3862668978,,7/17/2018 14:17:28,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
1815881738,7/17/2018 14:31:16,true,3862715498,,7/17/2018 14:30:59,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
1815881738,7/17/2018 14:37:50,true,3862741769,,7/17/2018 14:34:57,false,prodege,0.9487,27934334,GBR,D2,Derby,86.129.48.20,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
1815881738,7/17/2018 14:42:35,true,3862761429,,7/17/2018 14:42:10,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,no,marigold,no,Marigold are flowers that have their roots in earth (they are not waterflowers).,test23,does_live_in_water
